,0,1,2,3,4,5,6,7,8,9,10
0,0.7257760765384391,0.6465313241841265,0.2916565146779181,0.7444997707229474,0.43612168146573155,0.7099765887832334,1.4054849785804855,0.3124576511126926,0.49541854960471055,0.2291703718795895,-0.3318850993428559
1,0.8611437428969377,0.9884655598230012,0.4375852683295649,0.44088719412892885,0.978263319789588,0.9447611223305579,1.2186404261715016,0.7947754440945416,0.39996331456412826,0.264643498644109,-0.30337564943586304
2,0.989206627848791,0.7360527855836603,0.5481534283741394,0.5530561573704261,0.4836593181667378,0.7787973577761231,1.1829641460993887,0.3500459539008084,0.34370450406874387,0.38971029619978775,-0.24062546763882176
3,0.44756023401802375,0.8765511526117157,0.44725472387752613,0.42036233525426286,0.6833614774003807,0.5148160738032603,0.5283135129549922,0.5777770329441702,0.47356925146162265,0.19546344053389214,-0.340387567615093
4,0.9033075425596592,0.5613991688991317,0.4029726095916091,0.48680715568922994,0.8234332212027053,0.6740345568172876,0.5783219379217099,0.6684042660900114,0.46878074982631157,0.34185350996555147,-0.37580863398169806
5,0.5816811557446447,0.8946578707397449,0.2483134077322933,0.7705451815258415,0.9667229903702635,0.5248452639353676,0.3017737212689068,0.8457494505418317,0.35772642229193097,0.3148458657626727,-0.40538583107472503
6,1.357585419551473,0.6072385838422486,0.4620697708280388,0.9876388081978463,0.48149470911215575,0.8175158016725181,0.43430224470306855,0.41631650263887143,0.3501152021763411,0.3793584206728846,-0.3640620009186181
7,0.6648667661766863,0.3169388880225324,0.3209838179105269,0.4114754434437866,0.35636437855039743,0.7206562759510398,0.36372131760835247,0.39071624216822287,0.4337241434815461,0.3588718873521851,-0.3464019318319606
8,1.0985292147914092,0.6545861851146788,0.4145701030071059,0.9179461252392125,0.6048126004061636,0.5698240202679805,0.39655655981980265,0.45855550609757345,0.2435557910337195,0.37525280983984,-0.33227762836369534
9,0.4316943292597846,0.9110346301493193,0.5345322619124215,0.9536603684399906,0.9306441666040478,0.5507274691788945,0.623599541010242,0.9592162822428725,0.2665740885454349,0.36700311800447616,-0.2198026395069401
10,0.9651274184726685,0.9172762211528435,0.20928258490519494,0.8414141733400473,0.7076179295393207,0.3167888753460074,0.8371306615348563,0.9575618536364556,0.30744542068701486,0.22251503086074204,-0.44964476517334057
11,0.49013803924640603,0.4914628562312596,0.2201511830284138,0.45468457526468453,0.812737009059247,0.7722977591232558,1.1527537883778738,0.9286046627151434,0.29556779281781664,0.3493216457316415,-0.28150350717831163
12,1.30762044907204,0.5817867683491678,0.25968714902938106,0.3504458732954339,0.8890635750916759,0.801506786583863,1.1056104066582757,0.9932843442808412,0.4616146892328116,0.2524418463893535,-0.40622035026622094
13,1.0482768806496705,0.5111644832831226,0.3017085117902453,0.5019923910185266,0.9861831103048733,0.9698286830095396,0.7470522374325682,0.358586416516151,0.37785389943905584,0.18020030003165965,-0.4660051800388633
14,0.5279827293782235,0.5515154395455195,0.31150817210269616,0.8543073507786487,0.878625796315804,0.8768295706108558,1.2687246483021926,0.5156886491190797,0.2305198555421471,0.16267864181524438,-0.32053650894230695
15,1.1425525989942038,0.7115384513848044,0.23114604840598665,0.4372412923295965,0.41236516974952375,0.3120262077609675,0.9673989826382797,0.7218468397427091,0.22080927068426032,0.21933744917307138,-0.4426705377206109
16,0.8021568897034759,0.5768498011441787,0.2758207483381215,0.65278687141544,0.3456640454844338,0.9969011732737183,0.980812265083651,0.6119203670911912,0.3457561003547528,0.18456644742322229,-0.41471958342449566
17,0.8909772475650866,0.7678290681076628,0.5706352748609089,0.32382254482949885,0.3144678677870032,0.6397230464841657,1.2948134831642717,0.5932829400826617,0.24996025239151765,0.36528033073863575,-0.20887385947375248
18,1.2854393208698243,0.9513522975555544,0.42024788835388494,0.3392499179832323,0.3872937560187707,0.740789797321867,0.759723322748616,0.9143988515386863,0.4207325439860945,0.3079143989937122,-0.3817524352431099
19,0.612623282200948,0.8546624208375095,0.4989675918388501,0.5125751201046546,0.7598658324304894,0.5869524230840767,0.8009325717761392,0.7549418244442405,0.30880605131431726,0.33299878324496746,-0.27771130974831143
20,1.2452798532242402,0.837957621972178,0.23672432831011836,0.48044061939712607,0.7699135499622902,0.3534213141058403,0.8889955370507783,0.9728531242925309,0.4508572936593576,0.34614619788238166,-0.4096765569413733
21,0.9219041871824548,0.6701703359307807,0.5912498544930864,0.5783803908227861,0.3394027564853639,0.8224895805266423,0.5135846757890019,0.4348613413626298,0.43436686680607145,0.2691969558684652,-0.3282636924183532
22,0.7956213480121708,0.7566030044465644,0.36051795326169156,0.7010021374180863,0.5609126550707432,0.858700420816134,0.4573079781450414,0.3401949483322191,0.33055469658088077,0.31286336127548975,-0.407828950274938
23,1.0011413983683308,0.7271728280517662,0.4930083599277852,0.6166636322113932,0.5384437267688361,0.3798594496536275,1.0393053720996621,0.49030154061527786,0.3151788745810223,0.354342667056065,-0.28272290069490963
